Min_RR,Max_RR,Mean_RR,Median_RR,Std_RR,Min_QT,Max_QT,Mean_QT,Median_QT,Std_QT,Min_QRS,Max_QRS,Mean_QRS,Median_QRS,Std_QRS,Label
304.0,1144.0,579.8095238095239,518.0,165.99989071930398,-8648.0,428.0,-4377.856209150327,-3848.0,2414.1315558325887,-8916.0,128.0,-4616.679738562091,-4008.0,2417.2567302723537,1
384.0,884.0,547.1192660550458,520.0,105.04395975985545,-16804.0,400.0,-7768.149732620321,-7900.0,4834.00329208075,-17072.0,144.0,-7998.866310160428,-8060.000000000001,4835.177869004177,1
384.0,816.0,535.3333333333334,518.0,92.1231060411375,-3196.0,300.0,-1544.6060606060605,-1624.0,890.6706339298985,-3484.0,172.0,-1756.1818181818182,-1878.0,892.97851799963,1
304.0,1440.0,595.710843373494,544.0,194.726903613381,-13792.0,504.0,-6438.809061488673,-8416.0,4469.045660863435,-13924.0,276.0,-6787.870550161812,-9084.0,4567.10717177929,1
360.0,1044.0,550.5333333333333,524.0,121.2739048600316,-5664.0,504.0,-1523.6,-848.0,1631.9691908856612,-5896.0,216.0,-1748.65,-1052.0,1630.138821542509,1
352.0,1148.0,539.2178770949721,516.0,109.01782189378643,-10608.0,388.0,-5951.088607594937,-7674.0,3705.3781753727167,-11256.0,124.0,-6384.7594936708865,-7870.0,3892.5475346160274,1
376.0,1072.0,531.7300613496933,508.0,107.20235217120555,-7292.0,388.0,-3681.8133333333335,-3134.0,2486.985670476522,-7412.0,156.0,-3892.0,-3362.0,2479.841801405888,1
388.0,896.0,531.9540229885057,516.0,104.03093130277942,-8924.0,484.0,-3716.788732394366,-2960.0,2743.9564419585813,-9132.0,204.0,-3937.521126760563,-3200.0,2751.700226564951,1
412.0,1144.0,563.7647058823529,520.0,125.02024749510387,-2944.0,468.0,-1317.55,-1384.0,1064.2252569357672,-3156.0,204.0,-1556.55,-1676.0,1078.7868637965519,1
396.0,1000.0,566.5957446808511,534.0,124.44765789825193,-5096.0,532.0,-803.8139534883721,-194.0,1586.9674936342622,-5244.0,232.0,-1039.953488372093,-396.0,1583.8337350120592,1
408.0,1024.0,540.6349206349206,516.0,109.2245831953597,-2060.0,484.0,-767.8644067796611,-1080.0,828.1455586792948,-2348.0,216.0,-1004.1355932203389,-1364.0,832.5076567597629,1
372.0,1056.0,557.9215686274509,528.0,132.8785149332756,-6948.0,368.0,-3249.4065934065934,-3324.0,1966.0005364717165,-7212.0,136.0,-3482.197802197802,-3552.0,1971.468154992369,1
384.0,976.0,557.5730337078652,528.0,124.2420515071557,-3584.0,476.0,-658.4761904761905,-570.0,1115.1418282228292,-3696.0,212.0,-886.2857142857143,-710.0,1100.112944108885,1
348.0,1000.0,549.9060402684564,528.0,110.29194584927703,-17408.0,472.0,-8181.308270676692,-8496.0,5704.433914809412,-17556.0,204.0,-8417.263157894737,-8742.0,5705.730418398652,1
356.0,1012.0,558.2164948453608,528.0,115.84380942255102,-19024.0,452.0,-8643.308781869688,-8212.0,5382.791451050618,-19760.0,196.0,-9231.750708215297,-9000.0,5578.764100559816,1
396.0,1132.0,571.4621848739496,532.0,136.11850928516753,-8240.0,468.0,-4112.77130044843,-3408.0,2462.535274688801,-8428.0,160.0,-4342.959641255606,-3636.0,2466.26474038608,1
408.0,1012.0,554.583850931677,520.0,116.82713029407154,-6480.0,484.0,-1448.3708609271523,-1540.0,1749.3678465269024,-6676.0,220.0,-1676.8741721854306,-1832.0,1753.6555058431468,1
376.0,1208.0,581.5932203389831,532.0,165.56847307404297,-4524.0,516.0,-514.5945945945946,-84.0,1180.713316070229,-4788.0,220.0,-773.5495495495495,-360.0,1180.3050662208664,1
364.0,872.0,565.7142857142857,542.0,114.27999985713572,-5196.0,432.0,-2219.294117647059,-1834.0,1526.517956120253,-5356.0,140.0,-2471.0588235294117,-2126.0,1523.057417992039,1
308.0,1068.0,566.9230769230769,536.0,127.80848199104089,-15852.0,412.0,-7049.390625,-5512.0,5111.632934167134,-16164.000000000002,132.0,-7289.890625,-5752.0,5105.224540902888,1
372.0,960.0,553.2786885245902,536.0,117.83096132791398,-9380.0,444.0,-2618.4761904761904,-1552.0,2844.2555577874036,-9660.0,160.0,-2857.942857142857,-1760.0,2842.9443685111005,1
372.0,896.0,586.3255813953489,580.0,112.9996338603314,-2532.0,388.0,-1652.9473684210527,-1930.0,862.6370508159519,-2828.0,196.0,-1916.2105263157894,-2202.0,869.1110751462256,1
364.0,1036.0,563.8153846153846,536.0,120.18808665408572,-9996.0,468.0,-4319.613636363636,-4038.0,3081.9550076055552,-10228.0,192.0,-4553.113636363636,-4288.0,3082.0486893380535,1
368.0,908.0,549.8810810810811,532.0,107.53657790733557,-13096.0,432.0,-6225.225,-6130.0,3948.6880098806237,-13288.0,212.0,-6447.575,-6304.0,3958.443673891925,1
408.0,820.0,545.7142857142857,528.0,111.42710621747295,-1664.0,428.0,-554.3478260869565,-706.0,622.60690429667,-1796.0,216.0,-784.2608695652174,-956.0,616.1170990754573,1
380.0,968.0,565.8647686832741,540.0,117.49604159622906,-15320.0,512.0,-7516.454901960784,-7796.0,4371.750352214067,-15436.0,232.0,-7752.909803921569,-8052.0,4372.510526193,1
372.0,852.0,527.9574468085107,524.0,99.36735142717365,-6280.0,436.0,-2857.609756097561,-2208.0,1999.4384440667675,-6520.0,164.0,-3078.7804878048782,-2432.0,1998.5589627089196,1
364.0,1132.0,539.5126050420168,516.0,110.69572692186439,-17696.0,60.0,-9506.48275862069,-9444.0,5376.319848809017,-17856.0,-208.0,-9737.458128078817,-9720.0,5380.7221155435955,1
380.0,904.0,555.5522388059702,528.0,108.96600641800745,-4324.0,452.0,-1646.2047244094488,-2104.0,1722.8608113863263,-4460.0,192.0,-1857.007874015748,-2392.0,1737.6339760098122,1
364.0,1084.0,541.0370370370371,520.0,116.13540584460775,-18260.0,428.0,-9360.129032258064,-9996.0,5850.635078524412,-18556.0,140.0,-9588.18064516129,-10268.0,5861.451531633603,1
396.0,904.0,504.8135593220339,488.0,93.91457975586674,-5396.0,356.0,-2731.75,-3476.0,1547.2792047655782,-5500.0,136.0,-2921.75,-3608.0,1539.5079097447556,1
356.0,852.0,533.1304347826087,518.0,107.5842660016571,-2644.0,428.0,-1158.896551724138,-1264.0,883.6762687314533,-2884.0,148.0,-1376.9195402298851,-1520.0,881.0588616342023,1
380.0,968.0,564.3098591549295,538.0,121.5774941586462,-10740.0,436.0,-4479.064516129032,-4856.0,3382.2717736273617,-11012.0,212.0,-4715.354838709677,-5096.0,3390.655294438288,1
384.0,1088.0,565.8064516129032,532.0,136.90215154686808,-1472.0,500.0,-114.26666666666667,-62.0,539.9628135344136,-1776.0,216.0,-349.77777777777777,-326.0,535.2416230654417,1
432.0,904.0,545.3333333333334,532.0,91.40872800534724,-308.0,416.0,220.4,262.0,214.23687824461967,-472.0,128.0,29.6,112.0,197.59514164067903,1
376.0,868.0,525.1935483870968,510.0,105.91534031109659,-6396.0,424.0,-3547.963963963964,-3824.0,2157.571440584049,-6540.0,168.0,-3765.6576576576576,-4043.9999999999995,2154.186937171238,1
348.0,1052.0,518.4080604534005,500.0,101.28984142218488,-22452.0,8.0,-11479.55807365439,-10864.0,6844.215511584001,-22632.0,-272.0,-11693.484419263455,-11092.0,6838.191409369416,1
368.0,964.0,533.7204301075269,508.0,108.60507182273514,-12228.0,412.0,-6338.40490797546,-6472.0,3551.681617850499,-12472.0,200.0,-6564.883435582822,-6748.0,3563.4213386462575,1
356.0,872.0,526.88,510.0,94.50516176378939,-4944.0,420.0,-1472.2222222222222,-1484.0,1340.926560071868,-5104.0,196.0,-1688.8444444444444,-1758.0,1331.310264456379,1
420.0,852.0,548.1951219512196,508.0,116.88627358169305,-540.0,464.0,1.4,-94.0,268.8993120110202,-716.0,208.0,-216.2,-332.0,270.40406801673674,1
424.0,852.0,546.2222222222222,522.0,96.73994668155765,-1728.0,344.0,-576.8,-624.0,572.6983149966482,-1864.0,120.0,-800.0,-892.0,551.5224987855587,1
384.0,1048.0,548.6984126984127,524.0,112.00008998304703,-8524.0,488.0,-4303.2,-3666.0,2701.1013942127724,-8772.0,200.0,-4528.181818181818,-3830.0,2693.532422748368,1
404.0,892.0,529.472,508.0,92.55351541675769,-7936.0,436.0,-2893.4545454545455,-2608.0,1924.0940235784342,-8055.999999999999,192.0,-3122.2545454545457,-2838.0,1934.5950219213776,1
372.0,752.0,518.6849315068494,508.0,71.70427791680669,-1924.0,464.0,-274.0869565217391,228.0,806.3373936749822,-2104.0,196.0,-493.5652173913044,108.0,814.9843686286324,1
384.0,992.0,516.032,502.0,66.21950600842625,-7352.0,440.0,-5327.135593220339,-6570.0,1935.0967562865558,-7532.0,172.0,-5515.5084745762715,-6794.0,1918.1944447563922,1
388.0,840.0,536.3243243243244,524.0,90.55923969873936,-5976.0,428.0,-3180.64,-3264.0,1792.2345132264359,-6148.0,172.0,-3414.92,-3504.0,1802.6040590212815,1
416.0,984.0,536.2142857142857,500.0,100.06403561964606,-4956.0,464.0,-2880.4313725490197,-3694.0,1832.5963501396523,-5164.0,212.0,-3109.294117647059,-3914.0,1837.1432351441695,1
412.0,876.0,555.1111111111111,484.0,167.62686369463208,212.0,468.0,335.1111111111111,340.0,87.5296069839539,100.0,228.0,142.22222222222223,116.0,46.575572466876714,1
392.0,892.0,536.6711409395973,504.0,103.98492682153893,-8988.0,12.0,-5571.81954887218,-6796.0,2529.7533115032084,-9260.0,-280.0,-5809.233082706767,-7024.0,2537.7921695931664,1
388.0,844.0,524.5,508.0,97.07871195988065,-9488.0,348.0,-5062.089552238806,-3872.0,2918.2394085667024,-9584.0,112.0,-5266.0298507462685,-4068.0,2919.4512568117966,1
384.0,700.0,496.45454545454544,500.0,66.16352144685116,-1876.0,428.0,-454.2,-216.0,734.7739516341063,-1988.0,196.0,-630.0,-420.0,739.3489027516035,1
368.0,1048.0,519.0,492.0,120.54459755625716,-3296.0,376.0,-1123.047619047619,-1048.0,1106.8530455300256,-3576.0,208.0,-1346.1904761904761,-1236.0,1127.6558753638587,1
364.0,996.0,522.4857768052516,504.0,93.82912162361512,-28952.0,448.0,-12852.616915422886,-10098.0,9673.802148970452,-29100.0,180.0,-13077.701492537313,-10328.0,9676.677622068462,1
388.0,924.0,542.1224489795918,518.0,106.38429235234223,-8556.0,420.0,-3346.5853658536585,-3260.0,2273.4575685249556,-8852.0,152.0,-3566.5365853658536,-3460.0,2266.8208327271705,1
360.0,1012.0,510.6666666666667,504.0,90.07954699222675,-13776.0,-168.0,-8259.0,-8472.0,3988.1248413258077,-13980.0,-300.0,-8464.78125,-8616.0,3983.5873298634283,1
364.0,816.0,521.9607843137255,496.0,94.73802077190028,-9188.0,416.0,-4001.3809523809523,-2792.0,2902.002625055268,-9452.0,136.0,-4210.333333333333,-3080.0,2912.564780940435,1
384.0,1012.0,534.9866666666667,516.0,116.33715294589067,-3168.0,448.0,-1157.5294117647059,-1160.0,1175.4672721766767,-3408.0,176.0,-1387.0,-1414.0,1187.1669440062658,1
368.0,872.0,528.2564102564103,510.0,107.89042826029872,-2300.0,444.0,-556.3888888888889,-232.0,758.7780116658985,-2536.0,172.0,-772.6111111111111,-404.0,756.1856502568143,1
364.0,1040.0,522.972972972973,516.0,94.26830211186221,-16360.0,436.0,-8193.354497354498,-8332.0,4194.229064531431,-16636.0,152.0,-8407.513227513227,-8560.0,4194.33113221291,1
312.0,844.0,472.2167487684729,448.0,122.57545103857976,-10484.0,232.0,-5782.222222222223,-7180.0,3256.3319574766865,-10612.0,104.0,-5932.044444444445,-7278.0,3254.8589589211288,1
324.0,816.0,466.54545454545456,452.0,116.16839681571224,-3824.0,244.0,-1271.2413793103449,-440.0,1384.6541122971994,-3932.0,124.0,-1418.344827586207,-570.0,1392.6199638998992,1
344.0,1296.0,592.3428571428572,472.0,261.41132808082284,184.0,456.0,295.0857142857143,244.0,95.51346095964587,72.0,232.0,112.8,100.0,36.96855806917935,1
328.0,756.0,485.4117647058824,492.0,110.05830477445576,-516.0,244.0,-179.75757575757575,-172.0,171.32620495188107,-664.0,96.0,-340.3636363636364,-376.0,171.35287322520867,1
304.0,1332.0,518.6169491525424,432.0,199.00426462728095,-2256.0,360.0,-510.5392491467577,-500.0,426.784592095296,-2540.0,140.0,-734.4573378839591,-676.0,435.74645349036626,1
316.0,1628.0,526.2222222222222,456.0,264.1639969487716,160.0,424.0,266.22222222222223,270.0,70.95190511541021,60.0,176.0,88.22222222222223,76.0,26.56554902616786,1
304.0,756.0,414.9268292682927,400.0,85.02751068256255,-1060.0,216.0,-452.7368421052632,-436.0,344.18704249522034,-1160.0,104.0,-570.6315789473684,-566.0,345.6780081500117,1
304.0,1464.0,473.9194001874414,436.0,149.89657499219877,-9816.0,356.0,-4094.2387774594076,-3736.0,2513.047464159989,-10056.0,176.0,-4253.967526265521,-3868.0,2508.511638938414,1
308.0,1244.0,496.35668789808915,448.0,176.68792931635156,168.0,1608.0,691.4615384615385,706.0,267.497073662771,-648.0,304.0,33.12820512820513,92.0,176.489874698628,1
304.0,1056.0,464.13311148086524,444.0,118.27369870541852,-2848.0,412.0,-1156.383193277311,-1436.0,740.1203543189432,-3096.0,264.0,-1305.0689075630253,-1592.0,735.729188594028,1
304.0,1804.0,474.4124700239808,432.0,161.0552510701104,-6372.0,372.0,-2999.288672350792,-2968.0,1564.5429963914169,-6472.0,232.0,-3167.225334957369,-3144.0,1566.5564846586622,1
316.0,804.0,479.8787878787879,460.0,127.12765180351683,-988.0,64.0,-448.0,-452.0,277.80522301692577,-1088.0,-180.0,-580.9032258064516,-604.0,257.81555733216993,1
308.0,1124.0,521.3802816901408,512.0,125.92423009041711,-1368.0,476.0,-306.3884892086331,-284.0,427.9400803681367,-1800.0,244.0,-529.3525179856115,-460.0,502.8676451481296,1
324.0,696.0,493.04761904761904,484.0,93.33221573674903,-508.0,92.0,-248.6829268292683,-244.0,127.82275056563826,-596.0,0.0,-389.7560975609756,-380.0,111.22045356897284,1
440.0,852.0,618.4,536.0,160.25180186194476,-536.0,0.0,-137.0,-6.0,230.38012067016547,-740.0,-308.0,-422.0,-320.0,183.85864135253476,1
524.0,920.0,697.3333333333334,664.0,148.0840602120596,344.0,480.0,439.3333333333333,454.0,46.785562825394,80.0,168.0,122.66666666666667,116.0,35.15047020390418,1
452.0,952.0,663.5675675675676,668.0,134.0553618070475,-828.0,520.0,15.771428571428572,-44.0,351.3929087595972,-1128.0,236.0,-263.8857142857143,-304.0,355.0587694958658,1
312.0,3092.0,641.2137701853679,640.0,158.45812624114473,-287448.0,476.0,-123494.40050912177,-118248.0,70073.07519971427,-288444.0,164.0,-124061.99342384387,-118696.0,70330.19225525383,1
324.0,1580.0,619.0777739370895,612.0,163.75036380310596,-135160.0,548.0,-89067.11064055056,-100242.0,35028.29513613643,-135248.0,224.0,-89325.90824069173,-100458.0,35017.624215484575,1
312.0,1208.0,576.3626062322946,560.0,106.81101876297636,204.0,3684.0,1861.2649572649573,2380.0,991.2490241121783,112.0,2832.0,1246.0369843527737,1688.0,804.0909297978834,1
308.0,1212.0,513.0871794871795,468.0,127.90744887089294,208.0,37224.0,16784.95046854083,16488.0,10547.289493968015,112.0,31496.0,13104.04780876494,12236.0,8908.352200602827,1
320.0,1072.0,544.0100166944908,524.0,110.66983745071947,220.0,6748.0,2719.474304970514,2388.0,1677.1157392990103,104.0,1724.0,667.3439330543933,656.0,316.26171785196095,1
316.0,1004.0,539.2475247524752,532.0,124.16879328779198,248.0,1816.0,848.0,840.0,223.2194191617501,104.0,940.0,180.96,116.0,161.39404697819558,1
324.0,928.0,546.2681992337165,532.0,113.05254645845848,204.0,392.0,297.4712643678161,276.0,62.126155006963586,100.0,252.0,128.42911877394636,116.0,37.97881738181857,1
308.0,752.0,425.8705035971223,404.0,80.70666617135534,204.0,33116.0,16620.64139941691,18084.0,8560.379169773834,100.0,248.0,166.2925659472422,188.0,46.557880403949675,1
344.0,868.0,524.2352941176471,544.0,122.41084602645917,324.0,2008.0,963.483870967742,844.0,369.8505252533473,108.0,344.0,183.05882352941177,212.0,56.693676987655536,1
308.0,1248.0,544.2534653465347,524.0,104.25264650440722,180.0,3352.0,1760.3523178807948,1876.0,600.4969358055426,84.0,1024.0,141.05944517833552,116.0,83.03457226662849,1
436.0,1156.0,726.3655913978495,726.0,207.62226789984751,192.0,512.0,388.10752688172045,376.0,63.541953352247276,92.0,264.0,129.76344086021504,120.0,34.231155352436346,1
500.0,1204.0,830.2,850.0,182.40383767892607,336.0,568.0,460.4,442.0,74.33868441128078,108.0,204.0,138.4,132.0,23.542302351299462,1
400.0,1684.0,765.0555555555555,762.0,250.0879783467815,212.0,528.0,452.3888888888889,464.0,65.45621003463893,108.0,280.0,145.16666666666666,128.0,38.97256870044764,1
372.0,1476.0,782.304347826087,842.0,205.06773743721402,276.0,540.0,437.4782608695652,420.0,67.64798243414366,68.0,380.0,151.84782608695653,136.0,43.1143410980335,1
476.0,1700.0,789.0526315789474,836.0,225.077641267048,208.0,548.0,441.05263157894734,436.0,85.5136022939352,76.0,284.0,144.57894736842104,128.0,44.21813844241998,1
364.0,812.0,574.6666666666666,548.0,183.86468454334081,680.0,1172.0,926.0,926.0,246.0,128.0,360.0,216.0,160.0,102.65800829290751,1
392.0,1760.0,798.3537906137184,824.0,194.11516668435465,176.0,2244.0,744.2097649186256,528.0,420.7574493989604,64.0,500.0,144.59927797833936,128.0,42.13321318043863,1
364.0,1448.0,784.2474226804123,816.0,205.47541207547008,288.0,560.0,452.41237113402065,472.0,66.72419808316651,80.0,316.0,147.58762886597938,124.0,53.04263070113803,1
376.0,1268.0,702.3529411764706,688.0,205.82524698216943,144.0,496.0,416.4313725490196,440.0,64.43700523157597,80.0,332.0,148.58823529411765,128.0,50.82965649341685,1
460.0,1392.0,768.955223880597,808.0,209.02056121354303,212.0,608.0,443.2238805970149,452.0,75.34593273011369,80.0,280.0,137.13432835820896,124.0,38.70627837629093,1
352.0,2052.0,772.2597402597403,828.0,183.5088307863028,264.0,1824.0,901.9236393176279,976.0,416.5441248882966,56.0,500.0,158.03246753246754,136.0,49.01787625563333,1
328.0,1272.0,493.1203007518797,432.0,137.26522655049848,208.0,29332.0,17657.890482398958,19588.0,7966.868109672944,52.0,284.0,151.99498746867167,120.0,55.938920995517066,1
404.0,788.0,561.7142857142857,520.0,140.03847867712676,248.0,396.0,310.2857142857143,304.0,49.861849961996526,108.0,180.0,126.28571428571429,120.0,22.511674975533953,1
380.0,1364.0,631.8563218390805,588.0,190.08431898003403,220.0,548.0,383.78735632183907,386.0,55.95750297313112,76.0,276.0,134.30459770114942,128.0,25.10207395400186,1
344.0,1292.0,729.475935828877,736.0,194.01252291175462,-356.0,640.0,401.76344086021504,442.0,140.66809848805985,-684.0,296.0,112.86021505376344,124.0,135.17504314083203,1
396.0,1292.0,697.0545454545454,688.0,180.72474481495263,220.0,488.0,411.74545454545455,432.0,57.95867436272415,104.0,272.0,142.94545454545454,128.0,38.956114320799585,1
352.0,1208.0,714.4602960969045,760.0,170.34964668237907,-760.0,608.0,202.67385444743934,344.0,342.6597234603284,-1080.0,304.0,-62.274932614555254,120.0,334.13233960353307,1
348.0,1324.0,713.8303571428571,752.0,154.577788345779,172.0,504.0,435.73214285714283,452.0,52.277416276543555,52.0,316.0,171.77232142857142,158.0,57.81282870149248,1
364.0,1196.0,775.2941176470588,816.0,194.7413864910506,316.0,536.0,447.7647058823529,464.0,72.66970354383447,112.0,184.0,142.8235294117647,128.0,24.952272781352345,1
376.0,1404.0,670.8849462365591,672.0,177.3760469495493,-1076.0,480.0,-85.21107824684054,-124.0,358.4687765408012,-1284.0,284.0,-323.3331540736757,-368.0,342.2201033625828,1
356.0,1828.0,683.3697126251211,672.0,158.69686369649168,172.0,532.0,420.8253148207943,444.0,58.28659580613504,48.0,308.0,167.12948014207296,132.0,61.99321126514691,1
388.0,908.0,616.2941176470588,542.0,154.97751818205282,216.0,432.0,374.11764705882354,380.0,44.401751890373156,104.0,292.0,148.76470588235293,132.0,41.069567109485746,1
400.0,1416.0,598.8333333333334,524.0,156.60864764922312,200.0,432.0,360.8395061728395,368.0,42.226156772852505,56.0,288.0,137.8148148148148,132.0,22.218116904743905,1
364.0,1524.0,770.3952662721894,796.0,169.11061462129402,232.0,608.0,448.1656804733728,460.0,58.077695407332556,88.0,464.0,168.3739644970414,144.0,55.953592639375515,1
448.0,1268.0,787.1836734693877,808.0,179.99905594643454,212.0,544.0,440.9795918367347,468.0,78.22325187901153,108.0,296.0,145.6326530612245,128.0,43.209359283562165,1
368.0,1492.0,738.7482868889904,768.0,171.56189797280985,188.0,548.0,421.75239835541345,444.0,64.70923051184224,64.0,284.0,151.69118318867064,132.0,46.769670937630366,1
368.0,1436.0,721.5356679636835,744.0,154.85384000022674,184.0,612.0,433.2088197146563,452.0,59.60990111816737,60.0,288.0,174.53696498054475,156.0,58.9648458273872,1
372.0,1376.0,692.8521607278241,700.0,168.0265380573572,156.0,596.0,411.5117513267627,440.0,66.46443049855252,56.0,300.0,163.73919636087945,136.0,54.64142041093687,1
348.0,1144.0,662.4,716.0,226.89463046386382,280.0,456.0,385.6,396.0,57.33271317494054,112.0,212.0,138.4,128.0,28.688673723265776,1
372.0,1100.0,733.4545454545455,684.0,216.86877625813838,320.0,484.0,388.72727272727275,372.0,51.13456562495561,112.0,208.0,146.54545454545453,132.0,28.452076570208803,1
304.0,1764.0,578.3841721926296,512.0,160.46110801397123,156.0,2156.0,855.7873450750163,884.0,282.8393698891124,52.0,2004.0,652.4648836703632,696.0,298.58050418175776,1
356.0,1288.0,734.3269639065818,808.0,173.06848323325363,224.0,548.0,410.90445859872614,428.0,79.87243944624014,88.0,288.0,137.9447983014862,128.0,27.779942234720597,1
416.0,1232.0,696.2361904761905,708.0,179.91499957258097,208.0,492.0,393.79047619047617,380.0,67.93247280703099,104.0,276.0,132.43428571428572,124.0,27.95632589993058,1
