Min_RR,Max_RR,Mean_RR,Median_RR,Std_RR,Min_QT,Max_QT,Mean_QT,Median_QT,Std_QT,Min_QRS,Max_QRS,Mean_QRS,Median_QRS,Std_QRS,Label
524.0,920.0,697.3333333333334,664.0,148.0840602120596,344.0,480.0,439.3333333333333,454.0,46.785562825394,80.0,168.0,122.66666666666669,116.0,35.15047020390418,1
364.0,1040.0,522.972972972973,516.0,94.2683021118622,-16360.0,436.0,-8193.354497354498,-8332.0,4194.229064531431,-16636.0,152.0,-8407.513227513227,-8560.0,4194.33113221291,1
312.0,2572.0,552.789401598725,508.0,150.15540222822852,-1716552.0,484.0,-761915.1337414709,-502108.0,657713.769620028,-1719792.0,176.0,-763956.7494268994,-504092.0,658425.170727129,1
416.0,980.0,609.5238095238095,604.0,37.3535593236513,216.0,552.0,479.35930735930737,504.0,67.03675988051499,68.0,208.0,193.5584415584416,200.0,24.199653054555768,0
304.0,1440.0,595.710843373494,544.0,194.726903613381,-13792.0,504.0,-6438.809061488673,-8416.0,4469.045660863435,-13924.0,276.0,-6787.870550161812,-9084.0,4567.10717177929,1
464.0,1248.0,870.9629629629629,904.0,152.2321525101958,248.0,584.0,402.8148148148149,424.0,114.10620038239136,92.0,116.0,101.92592592592592,100.0,5.262909531357515,0
352.0,1208.0,714.4602960969045,760.0,170.34964668237907,-760.0,608.0,202.6738544474393,344.0,342.6597234603284,-1080.0,304.0,-62.27493261455525,120.0,334.13233960353307,1
308.0,912.0,458.1224489795918,436.0,111.66549281294988,-1992.0,376.0,-723.020979020979,-904.0,635.7829979945215,-2108.0,176.0,-858.013986013986,-1028.0,629.8582589581707,1
344.0,924.0,526.3529411764706,508.0,138.10862782456704,-1992.0,452.0,-635.3333333333334,-358.0,650.7556291641962,-2144.0,180.0,-868.4166666666666,-634.0,630.4248512357008,1
360.0,1140.0,886.6410882455529,908.0,65.51950555813151,-18740.0,612.0,-9594.007727432385,-13264.0,6518.532649207271,-18992.0,292.0,-9832.644889357218,-13524.0,6536.081284567741,0
332.0,1268.0,550.8077753779697,528.0,150.6511560694861,-22108.0,460.0,-10872.522565320663,-10944.0,6449.850491009785,-22296.0,200.0,-11096.74109263658,-11196.0,6452.680204851207,1
456.0,900.0,736.4285714285714,762.0,110.28451146642377,276.0,508.0,327.7142857142857,304.0,65.64779244621424,112.0,160.0,153.57142857142858,156.0,9.990812105660492,0
380.0,940.0,550.204334365325,532.0,105.65904792519125,-3372.0,412.0,-708.3280757097792,-380.0,808.1414083558965,-3452.0,172.0,-884.1766561514196,-540.0,804.6772852898073,1
324.0,2044.0,684.4098073555166,656.0,195.7818941997964,188.0,2844.0,970.9675153643548,968.0,506.0300006358509,-3296.0,348.0,-440.6912280701754,-368.0,629.9664035265499,1
312.0,844.0,472.2167487684729,448.0,122.57545103857976,-10484.0,232.0,-5782.222222222223,-7180.0,3256.3319574766865,-10612.0,104.0,-5932.044444444445,-7278.0,3254.8589589211288,1
320.0,2248.0,567.6969359331476,564.0,68.4182253209706,300.0,22400.0,8550.232822260079,8624.0,5592.055583537354,56.0,212.0,142.11371237458195,196.0,65.46368700182322,0
580.0,744.0,614.3260869565217,612.0,21.67101284507877,232.0,556.0,470.1521739130435,512.0,85.50399619222085,108.0,208.0,198.5217391304348,200.0,16.62598690164545,0
388.0,1080.0,810.2439024390244,856.0,144.22488883816388,188.0,584.0,344.1951219512195,314.0,129.4971926453771,72.0,432.0,159.5121951219512,160.0,88.74274190897475,1
416.0,688.0,614.3064516129032,612.0,24.479806496756183,236.0,556.0,493.6612903225807,514.0,62.36842758660339,64.0,208.0,199.93548387096772,200.0,12.16004956449727,0
464.0,2120.0,788.4571428571429,720.0,265.2503230489098,204.0,576.0,435.4285714285714,472.0,122.93977287721836,60.0,312.0,147.0857142857143,152.0,37.499997278911465,0
316.0,928.0,485.8076923076923,452.0,128.17881717194004,-2648.0,452.0,-1284.6868686868686,-1676.0,995.8011306720688,-2852.0,188.0,-1510.5050505050506,-1928.0,1010.2822625259204,1
336.0,1092.0,546.4249628528975,520.0,108.56334871600995,-37504.0,464.0,-19416.35702479339,-19596.0,12320.178327763975,-37668.0,200.0,-19650.20826446281,-19840.0,12320.74506238008,1
352.0,1364.0,569.975,556.0,119.65053019105264,-1928.0,524.0,-472.9921507064364,-208.0,770.4865686880307,-2112.0,212.0,-628.0627943485086,-396.0,767.8183302107186,1
416.0,844.0,698.0,698.0,100.0466557828563,216.0,564.0,286.0,262.0,85.28383981349182,116.0,168.0,156.66666666666666,160.0,12.631530214330944,0
440.0,1332.0,820.2935779816514,820.0,87.52449751457988,256.0,1492.0,760.9629629629629,564.0,433.05183005865103,68.0,384.0,204.954128440367,168.0,86.74314983091753,0
380.0,1144.0,661.5294117647059,630.0,175.90643156053125,272.0,496.0,377.1764705882353,388.0,88.52532724601384,84.0,308.0,181.8823529411765,154.0,61.992297769150014,1
380.0,988.0,517.2280701754386,506.0,96.8299318562877,-8664.0,436.0,-4028.536082474227,-3360.0,2464.768231348551,-8784.0,160.0,-4235.257731958763,-3592.0,2458.156501767633,1
312.0,1452.0,624.7820895522389,608.0,142.01344368290825,176.0,560.0,473.4588938714499,508.0,77.37316753681999,64.0,276.0,181.70403587443943,196.0,34.699164063436086,0
396.0,1000.0,566.5957446808511,534.0,124.44765789825192,-5096.0,532.0,-803.8139534883721,-194.0,1586.9674936342622,-5244.0,232.0,-1039.953488372093,-396.0,1583.8337350120592,1
408.0,820.0,545.7142857142857,528.0,111.42710621747295,-1664.0,428.0,-554.3478260869565,-706.0,622.60690429667,-1796.0,216.0,-784.2608695652174,-956.0,616.1170990754573,1
384.0,1284.0,733.5126050420168,696.0,177.99102354602508,192.0,564.0,408.5042016806723,444.0,125.64488265332469,52.0,356.0,161.14285714285714,164.0,72.77665681185611,1
408.0,1012.0,554.583850931677,520.0,116.82713029407154,-6480.0,484.0,-1448.3708609271523,-1540.0,1749.3678465269024,-6676.0,220.0,-1676.8741721854306,-1832.0,1753.6555058431468,1
304.0,1332.0,518.6169491525424,432.0,199.00426462728092,-2256.0,360.0,-510.5392491467577,-500.0,426.784592095296,-2540.0,140.0,-734.4573378839591,-676.0,435.7464534903663,1
428.0,1760.0,669.4814814814815,608.0,251.1323054532205,220.0,528.0,358.81481481481484,368.0,85.22086209418923,56.0,284.0,128.88888888888889,100.0,70.68203885913275,1
380.0,900.0,676.3456790123457,692.0,128.21000909424487,168.0,556.0,264.39506172839504,240.0,109.78696306740656,72.0,164.0,119.95061728395062,116.0,35.96702922089876,0
816.0,1060.0,905.752808988764,900.0,55.189821749067576,228.0,636.0,510.1123595505618,532.0,106.66691179536704,120.0,280.0,130.74157303370785,128.0,24.654706727472945,0
532.0,788.0,754.3846153846154,756.0,22.685266182594106,272.0,528.0,375.1025641025641,376.0,16.675323195722125,112.0,140.0,116.71794871794872,116.0,3.4932074596772105,0
680.0,984.0,863.1801242236024,860.0,45.03496063601781,220.0,608.0,492.2981366459628,540.0,113.72719044916036,100.0,316.0,157.59006211180125,132.0,54.28661823941439,0
320.0,1152.0,859.6366379960766,860.0,60.17543516651279,-9988.0,644.0,-1554.5380894800485,-600.0,2321.051815251274,-10092.0,172.0,-1722.337968561064,-736.0,2289.577012079214,0
348.0,1012.0,522.2164948453608,500.0,103.37358202112782,-1144.0,488.0,-252.25906735751292,-292.0,484.7789467217223,-1280.0,204.0,-426.860103626943,-450.0,491.7743554705093,1
392.0,700.0,624.9230769230769,632.0,41.00743185637966,304.0,560.0,480.9230769230769,498.0,60.66612479979954,120.0,200.0,187.84615384615384,188.0,13.744068112608568,0
304.0,2724.0,584.1102728351127,592.0,107.05402140164948,-3500.0,508.0,-619.8485049833887,-764.0,664.8949999868357,-4624.0,228.0,-1454.8525866160417,-1620.0,918.1460283036148,0
388.0,948.0,629.8136645962733,628.0,48.49834536063887,228.0,564.0,502.60869565217394,524.0,62.38850167921119,108.0,244.0,194.40993788819875,200.0,23.79740370245268,0
380.0,1228.0,562.0449438202247,534.0,134.25599479113174,-1848.0,-176.0,-1026.6285714285714,-972.0,353.22454903476955,-2060.0,-296.0,-1186.4685714285715,-1184.0,347.8891578579333,1
360.0,1180.0,676.1012658227849,708.0,181.1512826716597,216.0,480.0,399.9493670886076,404.0,63.75425500501903,108.0,272.0,140.30379746835442,128.0,33.71224261355109,0
420.0,852.0,548.1951219512196,508.0,116.88627358169305,-540.0,464.0,1.4,-94.0,268.8993120110202,-716.0,208.0,-216.2,-332.0,270.40406801673674,1
316.0,1184.0,649.5965201034563,652.0,121.54668997353092,-22640.0,464.0,-9725.170501474926,-9784.0,7222.257033374053,-22896.0,204.0,-9975.67197640118,-10032.0,7220.334349362868,1
384.0,680.0,516.5714285714286,520.0,98.2691015860561,180.0,344.0,253.14285714285717,252.0,48.46037725054672,96.0,120.0,110.85714285714286,112.0,7.317856271351827,1
416.0,1232.0,696.2361904761905,708.0,179.91499957258097,208.0,492.0,393.79047619047617,380.0,67.93247280703099,104.0,276.0,132.43428571428572,124.0,27.95632589993058,1
424.0,1120.0,663.3725490196078,608.0,175.89903083975548,172.0,492.0,351.84313725490193,360.0,92.318156723073,56.0,300.0,136.7843137254902,144.0,49.97266457695832,1
360.0,852.0,639.6666666666666,644.0,143.81894481913324,292.0,444.0,403.0,410.0,43.699733027407234,112.0,272.0,168.0,140.0,49.61182654703749,1
376.0,1268.0,702.3529411764706,688.0,205.82524698216943,144.0,496.0,416.4313725490196,440.0,64.43700523157597,80.0,332.0,148.58823529411765,128.0,50.82965649341685,1
868.0,1020.0,912.5405405405404,910.0,22.78287004034793,256.0,620.0,417.1891891891892,438.0,121.28452984788976,120.0,288.0,129.40540540540542,124.0,25.57390927579233,0
304.0,1376.0,893.5012800819252,964.0,196.3984974841447,144.0,844.0,293.441884280594,208.0,156.3287522441765,56.0,476.0,100.68817204301077,96.0,30.22146533697998,0
500.0,1304.0,1056.31151241535,1056.0,43.71457317756113,172.0,760.0,326.076749435666,272.0,123.18197911463598,68.0,232.0,137.32279909706546,124.0,28.082466422694427,0
